Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of neutrophil migration (GO:1902622)	4/10	3.407862e-01	9.969833e-01	0	0	1.582939e+00	1.704034e+00	MPP1;BST1;RAC2;NCKAP1L
GO_Biological_Process_2021	regulation of organ growth (GO:0046620)	4/10	3.407862e-01	9.969833e-01	0	0	1.582939e+00	1.704034e+00	LATS2;WWC1;WWC3;DUSP9
GO_Biological_Process_2021	regulation of phagocytosis, engulfment (GO:0060099)	4/10	3.407862e-01	9.969833e-01	0	0	1.582939e+00	1.704034e+00	C3;RAB31;NCKAP1L;APPL2
GO_Biological_Process_2021	removal of superoxide radicals (GO:0019430)	4/10	3.407862e-01	9.969833e-01	0	0	1.582939e+00	1.704034e+00	PRDX2;ATP7A;SOD2;SOD3
GO_Biological_Process_2021	renal filtration (GO:0097205)	4/10	3.407862e-01	9.969833e-01	0	0	1.582939e+00	1.704034e+00	TBC1D8B;TMEM63C;CD34;SULF2
GO_Biological_Process_2021	retinoic acid receptor signaling pathway (GO:0048384)	4/10	3.407862e-01	9.969833e-01	0	0	1.582939e+00	1.704034e+00	RARA;RARB;PPARG;RXRG
GO_Biological_Process_2021	sequestering of actin monomers (GO:0042989)	4/10	3.407862e-01	9.969833e-01	0	0	1.582939e+00	1.704034e+00	GSN;SCIN;TWF1;TMSB10
GO_Biological_Process_2021	small nucleolar ribonucleoprotein complex assembly (GO:0000491)	4/10	3.407862e-01	9.969833e-01	0	0	1.582939e+00	1.704034e+00	ZNHIT3;RUVBL1;PIH1D2;NAF1
GO_Biological_Process_2021	UV protection (GO:0009650)	4/10	3.407862e-01	9.969833e-01	0	0	1.582939e+00	1.704034e+00	SCARA3;CAT;XPA;ERCC5
GO_Biological_Process_2021	regulation of protein kinase activity (GO:0045859)	35/110	3.414307e-01	9.969833e-01	0	0	1.108422e+00	1.191123e+00	CDKN1A;CSF1;GSTP1;C5AR1;AGAP2;PRKAG1;IQGAP1;PPM1F;LRP6;SPRED1;RELN;UBASH3B;CAMK2N1;PTK2B;UVRAG;CAV3;XRCC5;PTK2;TARBP2;FGR;ADCYAP1;DBNDD1;CEACAM1;PTPRC;RAP2B;GNAQ;JTB;TRIB3;LCP2;MAPRE3;EPHA1;GAS6;PPIA;TRIB2;LAT
GO_Biological_Process_2021	transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	42/133	3.421508e-01	9.969833e-01	0	0	1.096291e+00	1.175776e+00	ACVRL1;HFE;TGFB1I1;LTBP2;PTPRK;NLK;DUSP15;LRRC32;ACVR1B;CDH5;UBC;HIVEP1;SLC39A5;LPXN;RPS27A;MAP3K7;LEFTY2;APPL2;MAPK3;JUN;TGFB1;SMURF1;APOA1;INHBA;FOS;RGMB;BMP7;RUNX2;PTK2;TGFBR2;SKI;TWSG1;COL3A1;COL1A2;PDCD4;ADAM9;STUB1;BMPR1B;MEGF8;UBA52;BMPR1A;ENG
GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	52/166	3.439844e-01	9.969833e-01	0	0	1.083527e+00	1.156296e+00	FLT1;NRK;WWC1;FLT4;FGF2;CX3CL1;SOX2;SPRED1;KDR;MAP2K2;EPHA8;DUSP1;FCRL3;ADRA2C;ADRA2B;RNF41;TRAF7;CEACAM1;KIT;ROR1;TNIK;TMEM106A;EPHA2;PHLPP1;SHC1;GSTP1;LPAR1;PDGFB;ADRB2;IQGAP1;EGFR;PKHD1;PLCG2;PAK3;MAPK3;LYN;CD74;NTRK2;CAV3;CAV2;CAV1;INSR;LIF;ABCA7;WDR54;P2RX7;PTPRC;TAOK3;TAOK2;SPRY3;FAS;TEK
GO_Biological_Process_2021	adenylate cyclase-activating dopamine receptor signaling pathway (GO:0007191)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	GNAL;GNG2;DRD1
GO_Biological_Process_2021	aldehyde catabolic process (GO:0046185)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	ALDH3B1;PDXP;ADH5
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway (GO:0002484)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	HLA-B;HLA-C;HLA-E
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent (GO:0002486)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	HLA-B;HLA-C;HLA-E
GO_Biological_Process_2021	aspartate transmembrane transport (GO:0015810)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	SLC25A12;LRRC8E;SLC25A13
GO_Biological_Process_2021	Cdc42 protein signal transduction (GO:0032488)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	RHOJ;WAS;NTN1
GO_Biological_Process_2021	citrulline metabolic process (GO:0000052)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	DDAH1;DDAH2;CAD
GO_Biological_Process_2021	cyclic nucleotide transport (GO:0070729)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	LRRC8C;LRRC8A;LRRC8E
GO_Biological_Process_2021	definitive hemopoiesis (GO:0060216)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	TEK;HIPK1;ZFP36L2
GO_Biological_Process_2021	dense core granule cytoskeletal transport (GO:0099519)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	KIF1A;TANC2;PPFIA2
GO_Biological_Process_2021	detection of muscle stretch (GO:0035995)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	CAV3;CDH2;PTK2
GO_Biological_Process_2021	DNA ligation (GO:0006266)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	TOP2A;MGMT;LIG3
GO_Biological_Process_2021	endosome to lysosome transport via multivesicular body sorting pathway (GO:0032510)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	VCP;VPS4B;LYST
GO_Biological_Process_2021	epithelial cell differentiation involved in kidney development (GO:0035850)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	MEF2C;PAX8;MTSS1
GO_Biological_Process_2021	establishment of centrosome localization (GO:0051660)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	PKHD1;MAD2L1;PARD3B
GO_Biological_Process_2021	gas homeostasis (GO:0033483)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	CAV1;WNT7B;SOD2
GO_Biological_Process_2021	histone H3-K9 methylation (GO:0051567)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	SUV39H2;SETDB1;BEND3
GO_Biological_Process_2021	hyperosmotic response (GO:0006972)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	RCSD1;TLR3;AQP1
GO_Biological_Process_2021	insulin secretion involved in cellular response to glucose stimulus (GO:0035773)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	PTPRN2;RAB11FIP2;RAB11FIP5
GO_Biological_Process_2021	lipoxin biosynthetic process (GO:2001301)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	ALOX5;ALOX5AP;LTC4S
GO_Biological_Process_2021	marginal zone B cell differentiation (GO:0002315)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	DOCK10;NOTCH2;PTK2B
GO_Biological_Process_2021	membrane fission (GO:0090148)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	SH3GLB1;SPAST;DNM1L
GO_Biological_Process_2021	mitochondrial DNA metabolic process (GO:0032042)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	PARP1;LIG3;DNA2
GO_Biological_Process_2021	modulation by symbiont of host apoptotic process (GO:0052150)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	SFPQ;RNF213;MAPK3
GO_Biological_Process_2021	modulation by symbiont of host defense response (GO:0052031)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	UBC;RPS27A;UBA52
GO_Biological_Process_2021	negative regulation of cardiocyte differentiation (GO:1905208)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	HEY2;DKK1;EGFR
GO_Biological_Process_2021	negative regulation of dendritic cell apoptotic process (GO:2000669)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	AXL;LILRB1;GAS6
GO_Biological_Process_2021	negative regulation of heart rate (GO:0010459)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	SPTBN4;RNLS;FKBP1B
GO_Biological_Process_2021	negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	NR1H2;PPARG;OTOP1
GO_Biological_Process_2021	negative regulation of low-density lipoprotein receptor activity (GO:1905598)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	ABCA2;ITGB3;ITGAV
GO_Biological_Process_2021	negative regulation of meiotic nuclear division (GO:0045835)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	RAD1;FBXO5;TRIP13
GO_Biological_Process_2021	negative regulation of protein import (GO:1904590)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	UFM1;MDFIC;APOD
GO_Biological_Process_2021	negative regulation of protein import into nucleus (GO:0042308)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	UFM1;MDFIC;APOD
GO_Biological_Process_2021	negative regulation of protein kinase activity by regulation of protein phosphorylation (GO:0044387)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	NPM1;ADARB1;PPM1F
GO_Biological_Process_2021	negative regulation of response to interferon-gamma (GO:0060331)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	NR1H2;PPARG;OTOP1
GO_Biological_Process_2021	noradrenergic neuron differentiation (GO:0003357)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	HAND2;ASCL1;PHOX2A
GO_Biological_Process_2021	norepinephrine metabolic process (GO:0042415)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	MOXD1;DBH;ATP7A
GO_Biological_Process_2021	parallel actin filament bundle assembly (GO:0030046)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	FSCN1;SPIRE2;USH1C
GO_Biological_Process_2021	positive regulation by symbiont of host autophagy (GO:0075044)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	ATG7;PHB2;ATG5
GO_Biological_Process_2021	positive regulation of amyloid-beta clearance (GO:1900223)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	LRPAP1;LRP1;ABCA7
GO_Biological_Process_2021	positive regulation of cilium movement (GO:0003353)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	TACR2;PGAM4;TACR1
GO_Biological_Process_2021	positive regulation of cilium-dependent cell motility (GO:2000155)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	TACR2;PGAM4;TACR1
GO_Biological_Process_2021	positive regulation of flagellated sperm motility (GO:1902093)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	TACR2;PGAM4;TACR1
GO_Biological_Process_2021	positive regulation of histone H3-K9 methylation (GO:0051574)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	ZNF304;PRDM12;JARID2
GO_Biological_Process_2021	positive regulation of histone H4 acetylation (GO:0090240)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	MUC1;SMARCB1;BRCA1
GO_Biological_Process_2021	positive regulation of hormone metabolic process (GO:0032352)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	EGR1;PAX8;HPN
GO_Biological_Process_2021	positive regulation of integrin-mediated signaling pathway (GO:2001046)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	LOXL3;FLNA;LIMS2
GO_Biological_Process_2021	positive regulation of interleukin-23 production (GO:0032747)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	PLCG2;MYD88;IL17RA
GO_Biological_Process_2021	positive regulation of lamellipodium morphogenesis (GO:2000394)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	VIL1;ENPP2;ARHGEF7
GO_Biological_Process_2021	positive regulation of miRNA metabolic process (GO:2000630)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	LIN28B;PNPT1;ZC3H12A
GO_Biological_Process_2021	positive regulation of oxidative stress-induced cell death (GO:1903209)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	SFPQ;TLR6;TLR4
GO_Biological_Process_2021	positive regulation of phospholipid biosynthetic process (GO:0071073)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	FABP3;HTR2C;HTR2A
GO_Biological_Process_2021	positive regulation of vascular associated smooth muscle cell differentiation (GO:1905065)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	KIT;SOD2;ENG
GO_Biological_Process_2021	pyrimidine ribonucleotide biosynthetic process (GO:0009220)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	CAD;CMPK1;UMPS
GO_Biological_Process_2021	pyrimidine-containing compound biosynthetic process (GO:0072528)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	TPK1;CAD;UMPS
GO_Biological_Process_2021	receptor-mediated endocytosis of virus by host cell (GO:0019065)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	CAV2;CAV1;SIGLEC1
GO_Biological_Process_2021	regulation of blood-brain barrier permeability (GO:1905603)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	ANGPT1;SH3GL2;TJP2
GO_Biological_Process_2021	regulation of cardiac muscle cell membrane potential (GO:0086036)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	FXYD1;SLC9A1;TRDN
GO_Biological_Process_2021	regulation of CD8-positive, alpha-beta T cell differentiation (GO:0043376)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	NCKAP1L;RUNX3;RUNX1
GO_Biological_Process_2021	regulation of dopamine metabolic process (GO:0042053)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	ITGAM;ITGB2;DRD4
GO_Biological_Process_2021	regulation of entry of bacterium into host cell (GO:2000535)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	CAV1;FUCA2;ITGAV
GO_Biological_Process_2021	regulation of hemoglobin biosynthetic process (GO:0046984)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	SLC25A37;LDB1;PRMT1
GO_Biological_Process_2021	regulation of inositol phosphate biosynthetic process (GO:0010919)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	PLEK;PTK2B;CD244
GO_Biological_Process_2021	regulation of ketone biosynthetic process (GO:0010566)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	EGR1;H6PD;DGKQ
GO_Biological_Process_2021	regulation of MHC class I biosynthetic process (GO:0045343)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	CIITA;NLRP12;NLRC5
GO_Biological_Process_2021	regulation of morphogenesis of an epithelium (GO:1905330)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	RNF207;ADAMTS12;FOXP1
GO_Biological_Process_2021	regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002858)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	CEACAM1;CRTAM;PVR
GO_Biological_Process_2021	regulation of tubulin deacetylation (GO:0090043)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	PRKAA1;MAPT;TPPP
GO_Biological_Process_2021	regulation of vascular associated smooth muscle cell apoptotic process (GO:1905459)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	PDCD4;PPARG;SOD2
GO_Biological_Process_2021	regulation of vesicle size (GO:0097494)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	RIN3;RAB5A;PICALM
GO_Biological_Process_2021	release of sequestered calcium ion into cytosol by endoplasmic reticulum (GO:1903514)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	FASLG;CCR5;TRDN
GO_Biological_Process_2021	response to host defenses (GO:0052200)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	UBC;RPS27A;UBA52
GO_Biological_Process_2021	response to increased oxygen levels (GO:0036296)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	TMEM199;ATP6AP1;ATP6V0A2
GO_Biological_Process_2021	retinal rod cell development (GO:0046548)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	NRL;RORB;TOPORS
GO_Biological_Process_2021	sphingosine-1-phosphate receptor signaling pathway (GO:0003376)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	S1PR1;PIK3CB;PIK3CG
GO_Biological_Process_2021	succinate transport (GO:0015744)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	SLC13A3;SLC25A30;SLC25A11
GO_Biological_Process_2021	synaptic vesicle budding from presynaptic endocytic zone membrane (GO:0016185)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	DNM1;SNAP91;PICALM
GO_Biological_Process_2021	T cell apoptotic process (GO:0070231)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	FAS;FASLG;GLI3
GO_Biological_Process_2021	tachykinin receptor signaling pathway (GO:0007217)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	GRK5;TACR2;TACR1
GO_Biological_Process_2021	thiamine-containing compound metabolic process (GO:0042723)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	TKTL1;TPK1;SLC19A3
GO_Biological_Process_2021	tRNA transcription by RNA polymerase III (GO:0042797)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	GTF3C5;GTF3C6;POLR2L
GO_Biological_Process_2021	vascular wound healing (GO:0061042)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	KDR;ADIPOR2;CD34
GO_Biological_Process_2021	white fat cell differentiation (GO:0050872)	3/7	3.447636e-01	9.969833e-01	0	0	1.780759e+00	1.896324e+00	PER2;CTBP2;PPARG
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	45/143	3.449801e-01	9.969833e-01	0	0	1.090708e+00	1.160806e+00	COLEC12;CALCRL;ITGAM;RAMP3;LRP1;CD81;ITGB2;HP;ADM;ADRB2;HPR;CLEC9A;VLDLR;LRP6;CLN3;CXCR1;STAB1;CXCR2;PIP5K1C;APOB;APOL1;WASF1;SCARF1;LDLR;CUBN;CD163;CAV2;CAV1;INSR;M6PR;APOA1;LILRB1;SORL1;SNAP91;DNM1;GAK;DAB2;RAB31;CTTN;NEDD4;PPT1;SAA1;GPR107;RAMP1;PICALM
GO_Biological_Process_2021	regulation of DNA repair (GO:0006282)	15/45	3.452568e-01	9.969833e-01	0	0	1.187384e+00	1.262743e+00	PCNA;DHX9;EYA4;BRCA1;BRCC3;EGFR;NPAS2;PML;RAD52;UBR5;RPS3;UBE2N;UBE2V2;UBE2V1;WRAP53
GO_Biological_Process_2021	regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	15/45	3.452568e-01	9.969833e-01	0	0	1.187384e+00	1.262743e+00	EGR1;JUN;SPI1;TGFB1;STAT3;PDGFB;FOS;NR3C1;ETS1;FGF2;NFIB;PPARG;SOX9;PPARA;PPARD
GO_Biological_Process_2021	spindle assembly (GO:0051225)	27/84	3.456416e-01	9.975919e-01	0	0	1.125010e+00	1.195158e+00	TNKS;TUBGCP2;BCCIP;KIF11;SMC3;AAAS;GOLGA2;HAUS8;CHEK2;ZNF207;RPS3;RCC1;FLNA;NEK2;MAP9;SAC3D1;ARHGEF10;NEK6;HAUS1;GOLGA8B;TPX2;KIFC2;TUBGCP5;TUBGCP6;MAPRE3;TUBGCP3;MAPRE1
GO_Biological_Process_2021	negative regulation of neuron apoptotic process (GO:0043524)	23/71	3.469199e-01	9.987947e-01	0	0	1.137990e+00	1.204746e+00	CX3CR1;NTRK2;MEF2C;KDM2B;UNC5B;WFS1;NONO;AGAP2;VSTM2L;SLC30A10;SOD2;CX3CL1;FOXQ1;NRBP2;CLN3;MSH2;MDK;NTF3;FGF20;BCL2;PPT1;PTK2B;CPEB4
GO_Biological_Process_2021	phosphatidylinositol-mediated signaling (GO:0048015)	23/71	3.469199e-01	9.987947e-01	0	0	1.137990e+00	1.204746e+00	PDGFRB;PDGFRA;CSF1R;EDN1;PLEKHA1;CD160;PLCL1;PTAFR;PLCL2;IRS2;HTR2A;PIK3CB;PIK3R1;PIK3CG;PIK3R5;C1QBP;PITPNM2;PI4KA;PLCH2;PLCB2;OGT;PLCD1;KCNH1
GO_Biological_Process_2021	regulation of G1/S transition of mitotic cell cycle (GO:2000045)	23/71	3.469199e-01	9.987947e-01	0	0	1.137990e+00	1.204746e+00	KANK2;CDKN1A;CDKN2B;ANXA1;CDKN2C;CDKN2A;DCUN1D3;FHL1;PKD2;PKD1;EGFR;LSM10;RBL2;CCND3;LSM11;GPNMB;APC;CDK4;PSME3;E2F1;APPL2;TMEM14B;DACT1
GO_Biological_Process_2021	fat cell differentiation (GO:0045444)	19/58	3.471038e-01	9.987947e-01	0	0	1.156979e+00	1.224236e+00	CEBPA;MKKS;EGR2;STEAP4;CTBP2;ERAP1;HMGA2;FOXO1;NR4A2;PER2;NR4A1;MAFB;NR4A3;ZNF516;SOX8;PPARG;BBS7;ZBTB7A;TRIM32
GO_Biological_Process_2021	regulation of neurotransmitter receptor activity (GO:0099601)	19/58	3.471038e-01	9.987947e-01	0	0	1.156979e+00	1.224236e+00	LYNX1;MEF2C;PSCA;DAPK1;MAPK8IP2;BEGAIN;GRIN1;GRIN2A;RELN;DLG2;DLG3;AKAP9;PTK2B;CAPN1;DLGAP3;NPTXR;NPTX2;DLGAP2;CNIH3
GO_Biological_Process_2021	regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	19/58	3.471038e-01	9.987947e-01	0	0	1.156979e+00	1.224236e+00	ACVRL1;GDF11;TGFB1;RBPMS;HFE;TTK;INHBA;DKK1;BMP7;INHBC;INHBE;SDCBP;TWSG1;DAB2;PMEPA1;EMILIN1;LEFTY2;ENG;BMPR1A
GO_Biological_Process_2021	mismatch repair (GO:0006298)	10/29	3.478342e-01	9.998925e-01	0	0	1.249800e+00	1.319825e+00	PCNA;RNASEH2A;MSH2;EXO1;TDG;TREX1;POLD2;RPA1;XPC;MUTYH
GO_Biological_Process_2021	protein targeting to peroxisome (GO:0006625)	10/29	3.478342e-01	9.998925e-01	0	0	1.249800e+00	1.319825e+00	ATAD1;FIS1;PEX7;ABCD2;PEX3;PEX5;PXMP2;LONP2;ABCD1;RAB8B
GO_Biological_Process_2021	regulation of response to external stimulus (GO:0032101)	41/130	3.482460e-01	9.999965e-01	0	0	1.094209e+00	1.154222e+00	USP14;AKNA;SPATA2;XIAP;PTPN22;NOD2;ADAMTS12;LRP8;CX3CL1;SBNO2;ALOX5;CASP1;CNGA1;JAK2;N4BP1;APPL2;CD55;BRD4;ZBP1;P2RY12;PDGFRA;ANXA1;CAV1;ELMOD2;ERAP1;SELE;TIRAP;FOXP1;FGR;ACE2;BST1;CYLD;BCL6;IRF1;XCL1;MYD88;MGLL;METAP1;PTGES;BIRC3;METAP2
GO_Biological_Process_2021	positive regulation of cell projection organization (GO:0031346)	37/117	3.514809e-01	9.999965e-01	0	0	1.098506e+00	1.148598e+00	ROBO2;PLXND1;AVIL;TWF1;PTN;CX3CL1;RELN;CUX1;FUT9;MDK;DPYSL3;DVL2;GPC2;PTK2B;PLXNC1;SCARF1;MARK2;PLXNA3;PROM2;FZD1;LYN;NTRK2;CDKL5;FZD4;METRN;SS18L2;ZNF804A;PTK6;PTPRD;SETX;PLXNB3;PLXNB2;ROR1;PLXNB1;PRKD1;MAP3K13;EPHA3
GO_Biological_Process_2021	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	26/81	3.528582e-01	9.999965e-01	0	0	1.122707e+00	1.169512e+00	DHX9;TWIST1;BCL10;NOD2;LILRA2;CLU;THBS1;IFIH1;PYCARD;SPN;PLCG2;LGALS9;CD14;JAK2;IL33;FZD5;DDX58;STAT3;MIF;TIRAP;HLA-E;TLR1;PTPRC;TLR4;TLR3;TMEM106A
GO_Biological_Process_2021	ceramide biosynthetic process (GO:0046513)	14/42	3.538095e-01	9.999965e-01	0	0	1.187352e+00	1.233655e+00	ASAH1;SGMS1;B3GALT4;SGMS2;CLN8;SMPD4;SPTLC1;SPTLC3;SMPD1;ST3GAL5;ST6GALNAC3;ST6GALNAC4;ST6GALNAC5;ST6GALNAC6
GO_Biological_Process_2021	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	14/42	3.538095e-01	9.999965e-01	0	0	1.187352e+00	1.233655e+00	CADM3;VCAM1;AMIGO2;CRTAM;ITGAL;PVR;SELE;PTPRD;SELP;IGSF21;ALCAM;CEACAM5;DCHS1;FAT4
GO_Biological_Process_2021	positive regulation of protein tyrosine kinase activity (GO:0061098)	14/42	3.538095e-01	9.999965e-01	0	0	1.187352e+00	1.233655e+00	CSF1R;NTRK2;PRNP;ACE;NCF1;PDGFB;TGFA;LRP8;RELN;DLG3;CASS4;UNC119;GAS6;HBEGF
GO_Biological_Process_2021	negative regulation of cytokine-mediated signaling pathway (GO:0001960)	18/55	3.552108e-01	9.999965e-01	0	0	1.155303e+00	1.195789e+00	YTHDF2;GSTP1;CARD8;NR1H2;STAT2;METTL3;NLRC5;APOA1;GPS2;IRAK3;OTOP1;TRAIP;PTPRC;PPARG;CARD16;CCDC3;GAS6;SH2B3
GO_Biological_Process_2021	pyruvate metabolic process (GO:0006090)	18/55	3.552108e-01	9.999965e-01	0	0	1.155303e+00	1.195789e+00	TPI1;SLC16A1;PGAM1;GLO1;PGAM2;PDHB;ENO3;GCK;HK1;LDHC;LDHB;NR4A3;PC;PGAM4;HAGH;DLD;GAPDH;PFKM
GO_Biological_Process_2021	regulation of blood vessel endothelial cell migration (GO:0043535)	18/55	3.552108e-01	9.999965e-01	0	0	1.155303e+00	1.195789e+00	ACVRL1;MEF2C;TGFB1;ANGPT1;GADD45A;PDGFB;VASH1;ETS1;FGF2;THBS1;MECP2;AKT3;FGF18;KDR;PPARG;PRKD2;PRKD1;EPHA2
GO_Biological_Process_2021	global genome nucleotide-excision repair (GO:0070911)	9/26	3.571505e-01	9.999965e-01	0	0	1.257118e+00	1.294326e+00	PARP1;UBC;XPA;XPC;RPS27A;GTF2H3;RAD23B;UBA52;GTF2H5
